course,name,Prices,calories,protein,carbs,fat,nutrition_score,meal_category
North Indian,Egg Biryani,149.0,371,20,47,22,27.4,Affordable_Nutritious
North Indian,Chicken Biryani Kuska,130.0,555,23,54,24,32.8,Affordable_Nutritious
North Indian,Chicken Bucket Biryani [1 Kg],1000.0,379,24,49,24,33.8,Expensive_Nutritious
North Indian,Mutton Bucket Biryani [1 Kg],1400.0,416,26,43,16,44.6,Expensive_Nutritious
North Indian,Mutton Biryani,279.0,665,16,68,24,21.6,Expensive_Nutritious
North Indian,Beef Hyderabadi Biryani,249.0,482,16,31,20,18.2,Low_Nutrition
North Indian,Beef Mughlai Biryani,199.0,595,17,65,21,26.0,Expensive_Nutritious
North Indian,Fish Biryani,279.0,636,20,35,15,32.0,Expensive_Nutritious
North Indian,Prawns Biryani,279.0,385,25,58,21,40.6,Expensive_Nutritious
North Indian,Beef Biryani,139.0,505,21,47,13,38.4,Affordable_Nutritious
North Indian,Chicken Biryani,145.0,576,25,58,12,49.6,Affordable_Nutritious
North Indian,Mutton Biriyani [2+1],799.0,630,15,58,10,31.6,Expensive_Nutritious
North Indian,Prawn Biriyani 3,799.0,475,28,55,13,54.0,Expensive_Nutritious
North Indian,Fish Biriyani 3,799.0,587,27,59,16,49.8,Expensive_Nutritious
North Indian,Chicken Fried Rice 2+1,450.0,485,20,41,20,28.200000000000003,Expensive_Nutritious
North Indian,Gobi Rice Combo,219.0,517,16,52,22,20.4,Expensive_Nutritious
North Indian,Special Chicken Biryani with Chicken Lollipop Combo,349.0,659,27,58,16,49.6,Expensive_Nutritious
North Indian,Chicken Biryani with Chicken Lollipop [3 Pieces],329.0,683,18,67,14,35.4,Expensive_Nutritious
North Indian,Chicken Rice with Chicken Lollipop [3 Pieces],309.0,509,23,63,19,39.6,Expensive_Nutritious
North Indian,Egg Rice with Chicken Lollipop [3 Pieces],309.0,529,22,62,21,35.4,Expensive_Nutritious
North Indian,Chicken Biryani with Chicken 65 [3 Pieces],329.0,500,22,54,18,36.8,Expensive_Nutritious
North Indian,Egg Biryani with Chicken 65 [3 Pieces],309.0,400,23,51,15,41.2,Expensive_Nutritious
North Indian,Kuska [Half] with Chicken 65 [3 Pieces],229.0,447,26,52,14,48.4,Expensive_Nutritious
North Indian,Kuska [Half] with Chicken Lollipop [3 Pieces],229.0,518,17,53,24,20.6,Expensive_Nutritious
North Indian,Chicken Noodles with Chicken 65 [3 Pieces],309.0,385,15,50,18,22.0,Expensive_Nutritious
North Indian,Chicken 65,139.0,498,28,65,11,58.0,Affordable_Nutritious
North Indian,Prawns Pepper Fry,160.0,489,20,47,17,32.4,Expensive_Nutritious
North Indian,Beef Masala,159.0,362,18,69,15,34.8,Expensive_Nutritious
North Indian,Pepper Beef Dry,169.0,401,26,36,22,37.2,Expensive_Nutritious
North Indian,Chilli Beef Dry,139.0,438,20,66,11,42.2,Affordable_Nutritious
North Indian,Pepper Beef Gravy,169.0,531,21,44,22,28.8,Expensive_Nutritious
North Indian,Chilli Beef Gravy,149.0,363,23,36,20,33.2,Affordable_Nutritious
North Indian,Ginger Beef Dry,159.0,620,18,57,14,33.4,Expensive_Nutritious
North Indian,Garlic Beef Dry,169.0,440,24,51,16,42.2,Expensive_Nutritious
North Indian,Beef Pepper Masala,169.0,482,19,33,19,25.6,Expensive_Nutritious
North Indian,Beef Rice,139.0,571,22,43,20,32.6,Affordable_Nutritious
North Indian,Chilli Beef Dry,149.0,652,23,52,10,46.4,Affordable_Nutritious
North Indian,Chilli Chicken Gravy,149.0,639,24,57,15,44.4,Affordable_Nutritious
North Indian,Chicken Manchurian Gravy,180.0,622,25,32,22,34.4,Expensive_Nutritious
North Indian,Chicken Lollipop Sauce,210.0,438,24,66,12,49.2,Expensive_Nutritious
North Indian,Butter Chicken Masala,210.0,389,25,53,15,45.6,Expensive_Nutritious
North Indian,Chicken Masala,169.0,500,17,49,11,32.8,Expensive_Nutritious
North Indian,Chicken Pepper Masala,179.0,564,25,53,15,45.6,Expensive_Nutritious
North Indian,Mutton Masala,229.0,436,26,36,23,36.2,Expensive_Nutritious
North Indian,Fish Masala,219.0,535,25,38,17,40.6,Expensive_Nutritious
North Indian,Prawns Masala,219.0,577,18,45,18,27.0,Expensive_Nutritious
North Indian,Gobhi Masala,160.0,635,24,67,14,47.4,Expensive_Nutritious
North Indian,Paneer Masala,160.0,521,15,33,10,26.6,Expensive_Nutritious
North Indian,Mushroom Masala,160.0,386,28,48,17,48.6,Expensive_Nutritious
North Indian,Mushroom Pepper Fry Masala,170.0,488,24,57,17,42.4,Expensive_Nutritious
North Indian,Paneer Pepper Fry Masala,170.0,580,21,68,19,36.6,Expensive_Nutritious
North Indian,Chilli Gobhi Gravy,160.0,404,28,32,17,45.4,Expensive_Nutritious
North Indian,Chilli Paneer Gravy,160.0,448,16,57,23,20.4,Expensive_Nutritious
North Indian,Paneer Manchurian Gravy,160.0,509,22,47,10,43.4,Expensive_Nutritious
North Indian,Mushroom Manchurian Gravy,160.0,583,15,64,24,18.8,Low_Nutrition
North Indian,Chilli Mushroom Gravy,160.0,692,25,51,13,47.2,Expensive_Nutritious
North Indian,Chilli Parotta,149.0,559,22,66,24,33.2,Affordable_Nutritious
North Indian,Egg Fried Rice,140.0,473,21,44,23,27.8,Affordable_Nutritious
North Indian,Chicken Fried Rice,145.0,376,22,58,15,40.6,Affordable_Nutritious
North Indian,Mutton Fried Rice,209.0,625,17,49,23,20.8,Expensive_Nutritious
North Indian,Schezwan Beef Rice,169.0,667,21,51,21,31.200000000000003,Expensive_Nutritious
North Indian,Mixed Fried Rice,229.0,497,29,69,23,48.8,Expensive_Nutritious
North Indian,Fish Fried Rice,150.0,370,20,63,10,42.6,Expensive_Nutritious
North Indian,Prawns Fried Rice,209.0,646,23,61,21,37.2,Expensive_Nutritious
North Indian,Chickek Noodles,160.0,457,21,57,23,30.4,Expensive_Nutritious
North Indian,Veg Noodles,140.0,645,22,40,20,32.0,Affordable_Nutritious
North Indian,Gobhi Noodles,150.0,454,19,48,21,26.6,Expensive_Nutritious
North Indian,Paneer Nooldes,150.0,587,25,34,16,40.8,Expensive_Nutritious
North Indian,Mushroom Noodles,150.0,366,26,50,16,46.0,Expensive_Nutritious
North Indian,Veg Mixed Noodles,170.0,495,29,46,11,56.2,Expensive_Nutritious
North Indian,Egg Noodles,140.0,408,19,64,20,30.8,Affordable_Nutritious
North Indian,Chicken Noodles,160.0,547,22,57,23,32.4,Expensive_Nutritious
North Indian,Mutton Noodles,140.0,550,20,65,19,34.0,Affordable_Nutritious
North Indian,Beef Noodles,139.0,587,23,46,10,45.2,Affordable_Nutritious
North Indian,Schezwan Beef Noodles,169.0,645,21,38,11,38.6,Expensive_Nutritious
North Indian,Mixed Noodles,139.0,687,27,50,17,47.0,Affordable_Nutritious
North Indian,Fish Noodles,209.0,489,26,65,10,55.0,Expensive_Nutritious
North Indian,Prawns Noodles,150.0,570,25,40,23,35.0,Expensive_Nutritious
North Indian,Veg Fried Rice,99.0,540,15,63,12,30.6,Affordable_Nutritious
North Indian,Paneer Fried Rice,150.0,494,29,34,14,50.8,Expensive_Nutritious
North Indian,Gobhi Fried Rice,129.0,661,21,63,23,31.6,Affordable_Nutritious
North Indian,Mushroom Fried Rice,129.0,599,20,51,12,38.2,Affordable_Nutritious
North Indian,Mixed Veg Fried Rice,170.0,637,19,50,21,27.0,Expensive_Nutritious
Biryani,Chicken Roasted Biriyani,290.0,515,24,37,19,36.4,Expensive_Nutritious
Biryani,Madurai Bun Parotta Set,90.0,436,15,40,22,16.0,Basic_Meal
Biryani,Kuska,230.0,582,17,61,11,35.2,Expensive_Nutritious
Biryani,Madurai Mutton Kulambu,350.0,527,15,37,15,22.4,Expensive_Nutritious
Biryani,Chicken Chukka,285.0,434,23,36,20,33.2,Expensive_Nutritious
Biryani,Chicken 65 Biriyani,345.0,656,20,52,22,28.4,Expensive_Nutritious
Biryani,Salna Parotta,170.0,472,27,65,23,44.0,Expensive_Nutritious
Biryani,Egg Kothu Parotta,250.0,380,22,47,14,39.4,Expensive_Nutritious
Biryani,Mutton Roasted Biriyani,370.0,578,23,45,22,33.0,Expensive_Nutritious
Biryani,Mutton Kola (4 Pieces),220.0,557,25,61,22,40.2,Expensive_Nutritious
Biryani,Pepper Chicken 65 Boneless,350.0,475,18,61,15,33.2,Expensive_Nutritious
Biryani,Moru Moru Prawn,400.0,551,26,56,23,40.2,Expensive_Nutritious
Biryani,Chicken Kothu Parotta,300.0,420,16,69,14,31.8,Expensive_Nutritious
Biryani,Egg Biriyani,250.0,637,24,39,14,41.8,Expensive_Nutritious
Biryani,Mutton Kola Biriyani,370.0,533,19,52,14,34.4,Expensive_Nutritious
Biryani,Mutton Enna Chukka,350.0,446,18,63,15,33.6,Expensive_Nutritious
Biryani,Egg Roasted Biriyani,265.0,641,25,33,18,38.6,Expensive_Nutritious
Biryani,Pichu Potta Chicken Tawa Fry,350.0,371,25,63,24,38.6,Expensive_Nutritious
Biryani,Chicken Lappa,275.0,652,22,61,16,40.2,Expensive_Nutritious
Biryani,Veechu Parotta Set,110.0,582,21,46,18,33.2,Affordable_Nutritious
Biryani,Chicken Pandiyanadu,325.0,354,23,53,12,44.6,Expensive_Nutritious
Biryani,Omlette Set,80.0,393,27,41,15,47.2,Affordable_Nutritious
Biryani,Konar Chicken Kizhi Parotta,300.0,650,21,67,23,32.4,Expensive_Nutritious
Biryani,Poricha Parotta 2 pcs,120.0,439,23,39,16,37.8,Affordable_Nutritious
Biryani,Chicken Kari Dosai,325.0,574,15,50,20,20.0,Low_Nutrition
Biryani,Mutton Kothu Parotta,325.0,556,27,47,15,48.4,Expensive_Nutritious
Biryani,Chicken Pepper Gravy,280.0,666,20,50,22,28.0,Expensive_Nutritious
Biryani,Podimas Set,80.0,511,18,63,22,26.6,Affordable_Nutritious
Biryani,Chicken 65 Boneless,350.0,672,26,61,20,44.2,Expensive_Nutritious
Biryani,Konar Mutton Kizhi Parotta,325.0,675,23,30,22,30.0,Expensive_Nutritious
Biryani,Egg Lappa,230.0,627,21,49,17,34.8,Expensive_Nutritious
Biryani,Mutton Lappa,325.0,415,22,35,17,34.0,Expensive_Nutritious
Biryani,Kudal Tawa Fry,300.0,617,18,31,12,30.2,Expensive_Nutritious
Biryani,Kudal Kulambu,290.0,511,24,58,13,46.6,Expensive_Nutritious
Biryani,Kuska,230.0,431,21,59,17,36.8,Expensive_Nutritious
Biryani,Egg Biriyani,250.0,560,24,63,16,44.6,Expensive_Nutritious
Biryani,Mutton Kola Biriyani,370.0,546,15,39,10,27.8,Expensive_Nutritious
Biryani,Egg Roasted Biriyani,265.0,668,28,33,15,47.6,Expensive_Nutritious
Biryani,Chicken Roasted Biriyani,290.0,642,29,60,11,59.0,Expensive_Nutritious
Biryani,Mutton Roasted Biriyani,370.0,535,29,50,21,47.0,Expensive_Nutritious
Biryani,Chicken 65 Biriyani,345.0,614,21,52,10,42.4,Expensive_Nutritious
Biryani,Paneer Pepper Gravy,260.0,408,15,52,10,30.4,Expensive_Nutritious
Biryani,Chicken Pepper Gravy,280.0,556,16,62,17,27.4,Expensive_Nutritious
Biryani,Prawn Pepper Gravy,300.0,480,24,49,14,43.8,Expensive_Nutritious
Biryani,Curry Leaf Fry Chicken,280.0,374,27,46,20,43.2,Expensive_Nutritious
Biryani,Paneer 65,260.0,524,17,66,14,33.2,Expensive_Nutritious
Biryani,Paneer Pepper Fry,270.0,534,26,56,15,48.2,Expensive_Nutritious
Biryani,Moru Moru Paneer,260.0,672,16,53,16,26.6,Expensive_Nutritious
Biryani,Chilli Paneer,260.0,632,16,64,21,23.8,Expensive_Nutritious
Biryani,Paneer Manchurian,260.0,691,24,59,17,42.8,Expensive_Nutritious
Biryani,Garlic Paneer,260.0,542,16,55,11,32.0,Expensive_Nutritious
Biryani,Dragon Chicken,310.0,356,24,48,15,42.6,Expensive_Nutritious
Biryani,Chilli Chicken,280.0,684,20,35,17,30.0,Expensive_Nutritious
Biryani,Chicken Manchurian,280.0,596,18,55,19,28.0,Expensive_Nutritious
Biryani,Garlic Chicken,280.0,460,17,46,12,31.200000000000003,Expensive_Nutritious
Biryani,Dragon Prawn,300.0,389,26,58,22,41.6,Expensive_Nutritious
Biryani,Singapore Chilli Prawn,325.0,670,16,51,13,29.200000000000003,Expensive_Nutritious
Biryani,Prawn Manchurian,300.0,591,18,60,10,38.0,Expensive_Nutritious
Biryani,Garlic Prawn,300.0,530,27,55,19,46.0,Expensive_Nutritious
Biryani,Boiled Egg,80.0,462,16,39,23,16.8,Basic_Meal
Biryani,Omlette Set,80.0,492,25,42,10,48.4,Affordable_Nutritious
Biryani,Kalaki Set,80.0,474,16,39,10,29.8,Affordable_Nutritious
Biryani,Podimas Set,80.0,656,15,68,13,30.6,Affordable_Nutritious
Biryani,One Side Set,80.0,526,19,53,22,26.6,Affordable_Nutritious
Biryani,Half Boil Set,80.0,568,16,61,22,22.200000000000003,Affordable_Nutritious
Biryani,Full Boil Set,80.0,540,20,60,10,42.0,Affordable_Nutritious
Biryani,Boiled Egg Set,80.0,521,21,37,10,39.4,Affordable_Nutritious
Biryani,Veg Fried Rice,210.0,416,19,57,22,27.4,Expensive_Nutritious
Biryani,Panner Fried rice,240.0,633,20,42,13,35.4,Expensive_Nutritious
Biryani,Egg Fried Rice,220.0,574,28,67,18,51.4,Expensive_Nutritious
Biryani,Chicken Fried Rice,250.0,450,21,31,12,36.2,Expensive_Nutritious
Biryani,Prawn Fried Rice,280.0,536,28,42,23,41.4,Expensive_Nutritious
Biryani,Mutton Kola (4 Pieces),220.0,620,15,46,13,26.200000000000003,Expensive_Nutritious
Biryani,Chicken 65 Boneless,350.0,528,16,56,24,19.200000000000003,Low_Nutrition
Biryani,Pepper Chicken 65 Boneless,350.0,481,29,48,23,44.6,Expensive_Nutritious
Biryani,Moru Moru Chicken,390.0,607,28,66,14,55.2,Expensive_Nutritious
Biryani,Moru Moru Prawn,400.0,609,24,54,21,37.8,Expensive_Nutritious
Biryani,Chicken Pandiyanadu,325.0,529,21,59,23,30.8,Expensive_Nutritious
Biryani,Madurai Mutton Kulambu,350.0,371,17,37,11,30.4,Expensive_Nutritious
Biryani,Chicken Varutha Aracha Koli,325.0,599,16,60,19,25.0,Expensive_Nutritious
Biryani,Kudal Kulambu,290.0,373,19,63,10,40.6,Expensive_Nutritious
Biryani,Chicken Chukka,285.0,563,16,47,20,21.4,Expensive_Nutritious
Biryani,Mutton Enna Chukka,350.0,396,17,36,21,20.2,Expensive_Nutritious
Biryani,Veg HAKA Noodles,210.0,506,20,69,17,36.8,Expensive_Nutritious
Biryani,Paneer Haka Noodles,240.0,372,22,33,17,33.6,Expensive_Nutritious
Biryani,Egg Haka Noodles,220.0,687,29,53,17,51.6,Expensive_Nutritious
Biryani,Chicken Haka Noodles,250.0,410,16,47,12,29.4,Expensive_Nutritious
Biryani,Prawn Haka Noodles,280.0,572,23,69,21,38.8,Expensive_Nutritious
Biryani,Extra Rice,75.0,544,16,43,17,23.6,Affordable_Nutritious
Biryani,Madurai Bun Parotta Set,90.0,535,19,59,11,38.8,Affordable_Nutritious
Biryani,Veechu Parotta Set,110.0,697,23,54,19,37.8,Affordable_Nutritious
Biryani,Salna Parotta,170.0,606,22,33,18,32.6,Expensive_Nutritious
Biryani,Wheat Parotta Set,110.0,497,25,42,21,37.4,Affordable_Nutritious
Biryani,Egg Lappa,230.0,570,26,60,12,52.0,Expensive_Nutritious
Biryani,Chicken Lappa,275.0,360,19,57,22,27.4,Expensive_Nutritious
Biryani,Mutton Lappa,325.0,513,21,58,22,31.6,Expensive_Nutritious
Biryani,Egg Kothu Parotta,250.0,648,17,68,19,28.6,Expensive_Nutritious
Biryani,Chicken Kothu Parotta,300.0,549,18,62,24,24.4,Expensive_Nutritious
Biryani,Mutton Kothu Parotta,325.0,454,16,60,18,26.0,Expensive_Nutritious
Biryani,Konar Mutton Kizhi Parotta,325.0,468,17,51,14,30.200000000000003,Expensive_Nutritious
Biryani,Konar Chicken Kizhi Parotta,300.0,438,25,62,17,45.4,Expensive_Nutritious
Biryani,Poricha Parotta 2 pcs,120.0,592,24,53,21,37.6,Affordable_Nutritious
Biryani,Sweet Corn Veg,130.0,684,29,69,12,59.8,Affordable_Nutritious
Biryani,Hot & Sour Chicken,155.0,501,23,43,22,32.6,Expensive_Nutritious
Biryani,Hot & Sour Veg,130.0,576,23,40,16,38.0,Affordable_Nutritious
Biryani,Sweet Corn Chicken,155.0,433,16,36,10,29.2,Expensive_Nutritious
Biryani,Chicken Chilli Milli,280.0,390,16,37,15,24.4,Expensive_Nutritious
Biryani,Chicken 777,300.0,636,28,39,16,47.8,Expensive_Nutritious
Biryani,Mint Chicken,300.0,669,28,39,15,48.8,Expensive_Nutritious
Biryani,All Spice Chicken,300.0,611,24,48,12,45.6,Expensive_Nutritious
Biryani,Fish Tawa Fry,400.0,498,24,37,17,38.4,Expensive_Nutritious
Biryani,Pichu Potta Chicken Tawa Fry,350.0,469,21,54,19,33.8,Expensive_Nutritious
Biryani,Mutton Tawa Fry,375.0,435,20,40,22,26.0,Expensive_Nutritious
Biryani,Mutton Egg Tawa Fry,400.0,357,24,56,24,35.2,Expensive_Nutritious
Biryani,Kudal Tawa Fry,300.0,367,17,36,15,26.2,Expensive_Nutritious
Biryani,Kudal Egg Tawa Fry,325.0,673,25,67,22,41.4,Expensive_Nutritious
Biryani,Egg Tawa Fry,200.0,377,23,35,17,36.0,Expensive_Nutritious
Biryani,Plain Dosai,90.0,375,28,32,23,39.4,Affordable_Nutritious
Biryani,Kal Dosai Set,120.0,454,29,59,24,45.8,Affordable_Nutritious
Biryani,Egg Dosai,130.0,647,19,36,16,29.2,Affordable_Nutritious
Biryani,Kari Dosai,360.0,602,22,61,12,44.2,Expensive_Nutritious
Biryani,Chapathi Set,90.0,453,27,31,24,36.2,Affordable_Nutritious
Biryani,Chicken Kari Dosai,325.0,444,29,46,15,52.2,Expensive_Nutritious
Beverages,Mac N Cheese Pasta,230.0,167,0,12,1,1.4000000000000004,Low_Nutrition
Beverages,Sticky Lemon Chicken,220.0,137,2,16,1,6.2,Low_Nutrition
Beverages,Madras Barbeque Chicken Pizza,230.0,190,4,10,1,9.0,Low_Nutrition
Beverages,Jalapeno Cheese Balls,195.0,123,3,10,3,5.0,Low_Nutrition
Beverages,Chicken Stroganoff With Butterd Rice,320.0,89,2,7,2,3.4000000000000004,Low_Nutrition
Beverages,Penne Arrabbiata Pasta,225.0,69,3,17,4,5.4,Low_Nutrition
Beverages,Margherita Flammkuchen,140.0,172,4,18,4,7.6,Basic_Meal
Beverages,Penne Alfredo,220.0,131,0,13,2,0.6000000000000001,Low_Nutrition
Beverages,Pesto Flammkuchen,140.0,50,0,22,4,0.40000000000000036,Basic_Meal
Beverages,Spaghetti Pesto,220.0,99,4,24,0,12.8,Low_Nutrition
Beverages,Chicken Bolognese,275.0,196,3,26,2,9.2,Low_Nutrition
Beverages,Kashmiri Chilli Flammkuchen,140.0,99,3,8,4,3.6,Basic_Meal
Beverages,Chicken Lasagne,320.0,138,0,24,1,3.8000000000000007,Low_Nutrition
Beverages,Cajun Potato Wedges,160.0,115,1,29,0,7.800000000000001,Low_Nutrition
Beverages,Grilled Chicken with Caribbean Rice,320.0,188,0,13,1,1.6,Low_Nutrition
Beverages,Writers Fried Chicken Box,380.0,118,1,19,0,5.800000000000001,Low_Nutrition
Beverages,French Toast with Butter,135.0,156,1,28,0,7.6000000000000005,Basic_Meal
Beverages,Spaghetti Aglio Olio Pasta,220.0,130,3,13,0,8.6,Low_Nutrition
Beverages,Make Your Own Pasta,220.0,52,3,14,4,4.800000000000001,Low_Nutrition
Beverages,Death by Chocolate,115.0,109,0,28,1,4.6000000000000005,Basic_Meal
Beverages,Cajun Dusted Onion Rings,160.0,79,3,17,4,5.4,Low_Nutrition
Beverages,Grilled Chicken Teriyaki Strips,215.0,143,2,18,4,3.6,Low_Nutrition
Beverages,Fish Fingers,215.0,115,1,5,2,1.0,Low_Nutrition
Beverages,Butter Croisant,71.4,192,3,29,4,7.800000000000001,Basic_Meal
Beverages,Creme Fraiche Flammkuchen,140.0,145,0,13,0,2.6,Basic_Meal
Beverages,Chili Cheese Fries,195.0,188,3,11,2,6.2,Low_Nutrition
Beverages,Chocolate Brownie,115.0,130,3,7,0,7.4,Basic_Meal
Beverages,Cinnamon Roll,80.0,96,1,26,4,3.2,Basic_Meal
Beverages,Vegetable Lasagna,305.0,83,4,28,2,11.600000000000001,Low_Nutrition
Beverages,Chocolate Praline,142.0,150,3,18,2,7.6,Basic_Meal
Beverages,100% Whole Wheat Bread,86.17,199,3,16,0,9.2,Basic_Meal
Beverages,Multigrain Bread,86.17,129,1,5,1,2.0,Basic_Meal
Beverages,Rosemary Focaccia,61.68,138,4,18,2,9.6,Basic_Meal
Beverages,Sandwich Bread [Half],52.61,177,0,7,0,1.4000000000000001,Basic_Meal
Beverages,Milk Bread,67.12,190,1,15,4,1.0,Basic_Meal
Beverages,Pav Bun,57.14,174,1,9,1,2.8,Basic_Meal
Beverages,French Baguette,57.14,96,4,9,2,7.8,Basic_Meal
Beverages,Sweet Bun,99.77,130,0,19,0,3.8000000000000003,Basic_Meal
Beverages,Pizza Base Round,48.07,73,2,15,2,5.0,Basic_Meal
Beverages,Almond croisant,120.75,56,4,29,0,13.8,Basic_Meal
Beverages,Blueberry Danish,105.0,100,0,14,2,0.8000000000000003,Basic_Meal
Beverages,Cinnamon Roll,80.0,125,0,10,3,-1.0,Basic_Meal
Beverages,Chocolate Danish,105.0,160,1,20,3,3.0,Basic_Meal
Beverages,Butter Croisant,71.4,89,1,19,0,5.800000000000001,Basic_Meal
Beverages,Caramel Popcorn,85.71,64,2,13,1,5.6,Basic_Meal
Beverages,Butter Cookies,124.26,138,2,14,3,3.8000000000000003,Basic_Meal
Beverages,Jeera Rusk,48.07,84,1,8,1,2.6,Basic_Meal
Beverages,Choco Chip Cookies,124.26,156,3,13,3,5.6,Basic_Meal
Beverages,Fruit Rusk,52.61,131,1,6,0,3.2,Basic_Meal
Beverages,French Toast with Butter,135.0,52,1,10,2,2.0,Basic_Meal
Beverages,Waffles With Butter,170.0,105,3,25,0,11.0,Low_Nutrition
Beverages,Pancake with Butter,135.0,107,1,22,0,6.4,Basic_Meal
Beverages,Spanish Omelette,145.0,181,1,6,1,2.2,Basic_Meal
Beverages,Masala Omelette,145.0,129,2,11,1,5.2,Basic_Meal
Beverages,Scrambled Egg,135.0,164,1,10,4,0.0,Basic_Meal
Beverages,Omelette,135.0,131,3,13,0,8.6,Basic_Meal
Beverages,Make Your Own Flammkuchen,140.0,169,2,17,2,5.4,Basic_Meal
Beverages,Tricolour Pizza,210.0,91,4,9,4,5.8,Low_Nutrition
Beverages,Madras Barbeque Chicken Pizza,230.0,78,0,29,0,5.800000000000001,Low_Nutrition
Beverages,Focaccia Pizza,215.0,152,4,21,2,10.2,Low_Nutrition
Beverages,Margherita Flammkuchen,140.0,165,0,12,3,-0.5999999999999996,Basic_Meal
Beverages,Pesto Flammkuchen,140.0,181,3,17,3,6.4,Basic_Meal
Beverages,Creme Fraiche Flammkuchen,140.0,171,4,23,0,12.600000000000001,Basic_Meal
Beverages,Kashmiri Chilli Flammkuchen,140.0,125,4,5,4,5.0,Basic_Meal
Beverages,Peri Peri Fries,190.0,181,3,5,0,7.0,Low_Nutrition
Beverages,Cajun Potato Wedges,160.0,99,4,12,2,8.4,Low_Nutrition
Beverages,Teriyaki Grilled Mushroom,190.0,72,2,11,4,2.2,Low_Nutrition
Beverages,French Fries,135.0,169,4,6,3,6.2,Basic_Meal
Beverages,Jalapeno Cheese Balls,195.0,97,2,23,2,6.6000000000000005,Low_Nutrition
Beverages,Herb Garlic Bread,160.0,129,4,12,3,7.4,Low_Nutrition
Beverages,Peri Peri Paneer Skewers,195.0,96,2,28,3,6.6000000000000005,Low_Nutrition
Beverages,Cajun Dusted Onion Rings,160.0,122,4,18,2,9.6,Low_Nutrition
Beverages,Chili Cheese Fries,195.0,198,4,26,3,10.2,Low_Nutrition
Beverages,Corn & Peanut Spring Roll,190.0,100,1,6,3,0.20000000000000018,Low_Nutrition
Beverages,Crunchy Chicken Bites,215.0,73,1,18,1,4.6,Low_Nutrition
Beverages,Bbq Chicken Wings,215.0,110,2,21,3,5.2,Low_Nutrition
Beverages,Cajun Chicken Wings,215.0,104,3,23,0,10.600000000000001,Low_Nutrition
Beverages,Fish Fingers,215.0,82,4,26,1,12.2,Low_Nutrition
Beverages,Moroccan Chicken Spring Roll,215.0,190,3,9,1,6.8,Low_Nutrition
Beverages,Sticky Lemon Chicken,220.0,69,3,13,1,7.6,Low_Nutrition
Beverages,Grilled Chicken Teriyaki Strips,215.0,107,4,8,4,5.6,Low_Nutrition
Beverages,Writers Fried Chicken Box,380.0,116,1,21,0,6.2,Low_Nutrition
Beverages,Make Your Own Pasta,220.0,198,3,5,3,4.0,Low_Nutrition
Beverages,Mac N Cheese Pasta,230.0,145,2,21,2,6.2,Low_Nutrition
Beverages,Penne Arrabbiata Pasta,225.0,137,3,6,2,5.2,Low_Nutrition
Beverages,Spaghetti Aglio Olio Pasta,220.0,101,1,17,2,3.4000000000000004,Low_Nutrition
Beverages,Chicken Bolognese,275.0,123,0,8,4,-2.4,Low_Nutrition
Beverages,Spaghetti Pesto,220.0,99,0,18,3,0.6000000000000001,Low_Nutrition
Beverages,Penne Alfredo,220.0,169,4,8,3,6.6,Low_Nutrition
Beverages,Spaghetti Napoli,220.0,191,4,15,3,8.0,Low_Nutrition
Beverages,Pesto Paneer Focaccia,220.0,102,3,20,4,6.0,Low_Nutrition
Beverages,Masala Potato On Focaccia Bread,220.0,169,1,29,1,6.800000000000001,Low_Nutrition
Beverages,Chilli Cheese Toastie,190.0,160,1,10,0,4.0,Low_Nutrition
Beverages,Vegetable Fajita On Panini Bread,220.0,155,3,15,4,5.0,Low_Nutrition
Beverages,Bbq Chicken Slider,240.0,164,0,5,0,1.0,Low_Nutrition
Beverages,Chicken Meatball Sub,240.0,154,4,19,0,11.8,Low_Nutrition
Beverages,Grilled Chicken And Apple On Focaccia Bread,240.0,83,4,11,4,6.2,Low_Nutrition
Beverages,Classic Vegetable Burger,210.0,187,2,25,2,7.0,Low_Nutrition
Beverages,Falafel Patty Burger,210.0,99,0,14,3,-0.19999999999999973,Low_Nutrition
Beverages,BBQ Grilled Chicken Burger,230.0,103,1,17,3,2.4000000000000004,Low_Nutrition
Beverages,Fried Chicken Boom Burger,230.0,60,0,19,1,2.8000000000000003,Low_Nutrition
Beverages,Corn and Vegetable Au Gratin,305.0,80,2,26,4,5.2,Low_Nutrition
Beverages,Spinach & Cheese Baked Strata,305.0,64,1,21,3,3.2,Low_Nutrition
Beverages,Vegetable Strognoff With Rice,305.0,141,3,26,2,9.2,Low_Nutrition
Beverages,Vegetable Lasagna,305.0,151,4,23,0,12.600000000000001,Low_Nutrition
Beverages,Grilled Fish with Creamy Spinach,320.0,149,2,27,3,6.4,Low_Nutrition
Beverages,Fish N Chips,320.0,66,1,28,4,3.6000000000000005,Low_Nutrition
Beverages,Skillet Chicken Gravy with Mash,320.0,101,1,21,0,6.2,Low_Nutrition
Beverages,Chicken Lasagne,320.0,158,0,12,0,2.4000000000000004,Low_Nutrition
